number;group;name;suggested_cost_price;extra_cost;sales_price;unit_id;stock_quantity;description;min_inventory_quantity;min_sales_quantity;min_purchase_quantity;barcode;default_location_id;variation_id;weight;weight_unit;width;height;depth;size_unit;supplier_product_number;is_barred;discount_group;image_url;Har batchstyring;has_serial_numbers;default_supplier_id
SOL-13126015;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13126016;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13126017;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13227101;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13325117;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726012;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726013;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726014;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726015;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726016;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726017;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726018;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726019;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726020;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726021;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726022;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726023;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726024;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726025;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726026;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726027;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726028;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13726029;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13814007;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13826010;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13826011;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626052;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626053;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626054;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626055;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626056;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626058;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626063;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626064;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626065;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626066;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626067;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626068;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626069;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626070;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626071;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626072;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626073;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626074;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626075;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626077;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626078;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16724044;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17024062;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026011;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026012;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026013;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026014;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026015;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026016;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026017;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026019;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026020;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026021;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026022;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026023;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026124;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026125;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026126;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026128;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026129;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026130;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026131;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026132;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026133;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026134;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026135;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026138;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026139;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026140;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026141;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026142;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026143;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026144;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026145;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17026146;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126020;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126021;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126022;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126023;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126024;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126025;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126026;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126027;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126028;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126029;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126030;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126031;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126032;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126033;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126035;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126039;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126041;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126043;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126045;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126047;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126049;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126051;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126053;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126054;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126055;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126056;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126057;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126059;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126060;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126061;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126062;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17227121;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425041;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425229;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425255;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425274;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425275;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425283;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26003;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26014;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26015;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26024;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26026;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26028;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26029;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26031;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26032;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26033;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17B21020;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18020070;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19027107;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19027137;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19420060G;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426036.1;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19427159;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020185;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-52114406;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-52320034;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-53103359;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-53120024;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-59071452;25;; kr 23,28 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-M87521420;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-ETIQUETA.SCO5;25;; kr 22,23 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21792034F;25;; kr 22,23 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V22022191F;25;; kr 22,23 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V42020022A;25;; kr 22,23 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12114086;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12117005;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16524159;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16620105;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16724182;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17220022.4;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19020060;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19020152;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19020205;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19027139;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421133;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19424056.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426028.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426029.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426030.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426031.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426032.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426033.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426034.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426037.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19426038.1;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24813500.70;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-52101573;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-54082040;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0138;25;; kr 23,75 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60905221;25;; kr 22,46 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H289523A000;25;; kr 22,46 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12123038;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020260;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24810333;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24810336;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24850012;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24850079;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24860011P;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24870071;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24870310;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0195;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-61400022;25;; kr 24,10 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V22020153A;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13510014;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17113016;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19114017;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0048;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0619;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60530016;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60900069B;25;; kr 22,82 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13821033;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17120076;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17120087;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17124057.1;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17126058;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17221012.4G;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17520075;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17720049;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19420017.1;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421112;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421116;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421151;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19424069;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020131;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020132;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020138;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020173;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020181;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020186;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020188;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020189;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020206;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020228;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020242;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020245;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020249;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020310;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020328;25;; kr 24,57 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12120023;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13211054;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19410016.3;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-22310105;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-22510209;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-33411017;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60900041;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60938006.1;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H282423A000;25;; kr 23,17 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-DC000492;25;; kr 23,40 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13124019;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16524155;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16720084;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19121078;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19420049;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421133.1;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020101;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020102;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-51083060;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-52102561;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-52523716;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-53105359;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-53203307;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-54082050;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0096;25;; kr 25,04 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-SPW00010;25;; kr 25,27 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13220022;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13802158;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13825011;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13825013;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16526003;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16626046;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17120012;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17125001.1.03;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17125001.1.13;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425011;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425029;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17425251;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A22121;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A26023;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18027008;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18027024;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18125029;25;; kr 25,51 ;; kr 50 ;;;;;;;;;;;;;;;;;;;;;;200602
